epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,1792.04,1.15292,0.67197,1.27661,0.94474,0.92841,0.96049,0.63541,1.24888,0.60918,1.37616,0.000736214,0.000736214,0.000736214
143,1806.15,1.18867,0.70061,1.3156,0.94502,0.93031,0.96087,0.63665,1.23467,0.62382,1.36363,0.000729613,0.000729613,0.000729613
144,1819.87,1.17093,0.69569,1.28498,0.95493,0.91349,0.96281,0.64627,1.21475,0.61883,1.34253,0.000723011,0.000723011,0.000723011
145,1833.92,1.17077,0.70241,1.29027,0.94611,0.90892,0.95812,0.62908,1.26758,0.63257,1.39864,0.00071641,0.00071641,0.00071641
146,1848.07,1.1483,0.68954,1.27864,0.95645,0.91903,0.96329,0.64847,1.21929,0.5823,1.35866,0.000709809,0.000709809,0.000709809
147,1862.41,1.16192,0.70732,1.30088,0.96532,0.913,0.96472,0.65155,1.22908,0.62252,1.34387,0.000703207,0.000703207,0.000703207
148,1876.51,1.1356,0.68327,1.27361,0.95715,0.9108,0.96002,0.63577,1.2669,0.65143,1.37994,0.000696606,0.000696606,0.000696606
149,1890.04,1.1504,0.68014,1.27403,0.9375,0.91813,0.95524,0.62571,1.3013,0.64272,1.40916,0.000690005,0.000690005,0.000690005
150,1905.19,1.12798,0.66818,1.27245,0.95562,0.92504,0.96316,0.65144,1.21761,0.6342,1.34896,0.000683403,0.000683403,0.000683403
151,1919.75,1.15142,0.70013,1.2897,0.95119,0.91829,0.96117,0.64645,1.19574,0.61959,1.33127,0.000676802,0.000676802,0.000676802
152,1933.96,1.15374,0.69355,1.2744,0.93567,0.92142,0.96122,0.64538,1.22288,0.62311,1.34874,0.000670201,0.000670201,0.000670201
153,1947.95,1.13545,0.67422,1.27157,0.95185,0.92743,0.96391,0.64359,1.22805,0.60823,1.35446,0.000663599,0.000663599,0.000663599
154,1961.85,1.14886,0.67383,1.2785,0.94929,0.92469,0.95947,0.63957,1.22742,0.64301,1.35169,0.000656998,0.000656998,0.000656998
155,1975.89,1.12818,0.67411,1.26682,0.95744,0.91757,0.96141,0.64431,1.18373,0.6081,1.33142,0.000650397,0.000650397,0.000650397
156,1990.03,1.13622,0.68619,1.27513,0.95799,0.90675,0.95897,0.6393,1.24407,0.62634,1.37956,0.000643795,0.000643795,0.000643795
157,2004.19,1.13557,0.68867,1.2701,0.95437,0.91444,0.96124,0.6436,1.22355,0.63213,1.34091,0.000637194,0.000637194,0.000637194
158,2018.49,1.14336,0.68564,1.27336,0.95756,0.90863,0.95951,0.65538,1.21037,0.66137,1.3423,0.000630593,0.000630593,0.000630593
159,2032.35,1.10631,0.65409,1.25358,0.95591,0.92409,0.96396,0.64865,1.20667,0.60979,1.35539,0.000623991,0.000623991,0.000623991
160,2047.13,1.12432,0.67199,1.26241,0.95097,0.92039,0.96342,0.65111,1.18839,0.62261,1.34072,0.00061739,0.00061739,0.00061739
161,2062.96,1.11713,0.65906,1.2534,0.94662,0.9126,0.959,0.63953,1.27729,0.62795,1.39708,0.000610789,0.000610789,0.000610789
162,2077.07,1.10355,0.67214,1.26128,0.95705,0.91791,0.96164,0.65383,1.17975,0.61233,1.32421,0.000604187,0.000604187,0.000604187
163,2091.2,1.09852,0.65294,1.23561,0.95311,0.91781,0.95868,0.65222,1.20541,0.62,1.3362,0.000597586,0.000597586,0.000597586
164,2105.31,1.11744,0.66815,1.25953,0.95995,0.92186,0.9626,0.65338,1.2321,0.61372,1.35727,0.000590985,0.000590985,0.000590985
165,2119.31,1.09281,0.65003,1.25612,0.96535,0.92315,0.9631,0.65677,1.20519,0.60921,1.33715,0.000584384,0.000584384,0.000584384
166,2133.33,1.10933,0.65679,1.25485,0.95963,0.92598,0.96087,0.65775,1.20458,0.58061,1.3412,0.000577782,0.000577782,0.000577782
167,2147.3,1.09705,0.65425,1.23469,0.97121,0.9255,0.96625,0.65821,1.22251,0.59327,1.3598,0.000571181,0.000571181,0.000571181
168,2161.41,1.08085,0.63829,1.22691,0.96524,0.92727,0.96468,0.66474,1.1833,0.58304,1.32911,0.00056458,0.00056458,0.00056458
169,2175.9,1.08299,0.64983,1.24373,0.97367,0.91751,0.96477,0.65693,1.22148,0.58293,1.35747,0.000557978,0.000557978,0.000557978
170,2191.54,1.09893,0.65514,1.25043,0.95076,0.91981,0.96336,0.66113,1.18988,0.59086,1.33202,0.000551377,0.000551377,0.000551377
171,2207.06,1.08051,0.63396,1.22906,0.97128,0.92758,0.96508,0.66337,1.15901,0.59162,1.30811,0.000544776,0.000544776,0.000544776
172,2221.28,1.08995,0.65301,1.25056,0.96122,0.92688,0.96432,0.66962,1.15945,0.57711,1.31413,0.000538174,0.000538174,0.000538174
173,2235.37,1.07446,0.63714,1.23574,0.94553,0.92669,0.96225,0.64533,1.26901,0.60784,1.38538,0.000531573,0.000531573,0.000531573
174,2249.49,1.08493,0.63803,1.23424,0.95632,0.92622,0.96404,0.66749,1.1764,0.59083,1.33567,0.000524972,0.000524972,0.000524972
175,2263.67,1.098,0.64044,1.24377,0.9769,0.92965,0.96788,0.65113,1.25852,0.59838,1.39098,0.00051837,0.00051837,0.00051837
176,2277.8,1.05789,0.63455,1.23578,0.96195,0.92435,0.96548,0.66789,1.16514,0.57821,1.32466,0.000511769,0.000511769,0.000511769
177,2291.96,1.07073,0.63535,1.22986,0.95991,0.93175,0.96317,0.66163,1.18994,0.58805,1.33223,0.000505168,0.000505168,0.000505168
178,2305.98,1.03408,0.62454,1.20759,0.96145,0.93167,0.96691,0.66894,1.17765,0.59282,1.31296,0.000498566,0.000498566,0.000498566
